Temperatura,Deformacion,Esfuerzo
56.0,0.55,60.02440636688513
56.0,0.6,59.0504226580643
56.0,0.65,58.73543035841821
56.0,0.7,59.395273293548975
56.0,0.75,60.30017814390135
56.0,0.8,58.9073979870957
57.0,0.0,0.0
57.0,0.05,24.368665749395163
57.0,0.1,35.93683215483871
57.0,0.15,41.772120321169346
57.0,0.2,45.72850952258064
57.0,0.25,49.45163369455645
57.0,0.3,53.22227636129031
57.0,0.35,56.63806399858869
57.0,0.4,59.13335783225796
57.0,0.45,60.33734407197578
57.0,0.5,60.27032258064507
57.0,0.55,59.37819397923391
57.0,0.6,58.40514518709655
57.0,0.65,58.10453339778316
57.0,0.7,58.78796849032318
57.0,0.75,59.712593876008214
57.0,0.8,58.30656578064408
58.0,0.0,0.0
58.0,0.05,24.58846153513105
58.0,0.1,36.13912550645161
58.0,0.15,41.8433776891633
58.0,0.2,45.632727896774185
58.0,0.25,49.19630749117943
58.0,0.3,52.834804848387094
58.0,0.35,56.15083877988909
58.0,0.4,58.575769909677305
58.0,0.45,59.73295000690521
58.0,0.5,59.63740927419346
58.0,0.55,58.7319815915827
58.0,0.6,57.759867716128795
58.0,0.65,57.4736364371481
58.0,0.7,58.18066368709738
58.0,0.75,59.12500960811508
58.0,0.8,57.70573357419245
59.0,0.0,0.0
59.0,0.05,24.808257320866936
59.0,0.1,36.341418858064515
59.0,0.15,41.91463505715725
59.0,0.2,45.53694627096774
59.0,0.25,48.940981287802416
59.0,0.3,52.44733333548386
59.0,0.35,55.66361356118949
59.0,0.4,58.01818198709666
59.0,0.45,59.128555941834655
59.0,0.5,59.004495967741846
59.0,0.55,58.08576920393149
59.0,0.6,57.11459024516104
59.0,0.65,56.84273947651303
59.0,0.7,57.573358883871585
59.0,0.75,58.537425340221944
59.0,0.8,57.10490136774082
60.0,0.0,0.0
60.0,0.05,25.028053106602822
60.0,0.1,36.54371220967742
60.0,0.15,41.9858924251512
60.0,0.2,45.44116464516129
60.0,0.25,48.685655084425406
60.0,0.3,52.059861822580636
60.0,0.35,55.1763883424899
60.0,0.4,57.460594064516016
60.0,0.45,58.52416187676409
60.0,0.5,58.37158266129023
60.0,0.55,57.43955681628028
60.0,0.6,56.46931277419329
60.0,0.65,56.211842515877976
60.0,0.7,56.96605408064579
60.0,0.75,57.94984107232881
60.0,0.8,56.5040691612892
61.0,0.0,0.0
61.0,0.05,25.24784889233871
61.0,0.1,36.746005561290325
61.0,0.15,42.05714979314515
61.0,0.2,45.345383019354834
61.0,0.25,48.43032888104839
61.0,0.3,51.67239030967741
61.0,0.35,54.6891631237903
61.0,0.4,56.903006141935364
61.0,0.45,57.91976781169353
61.0,0.5,57.73866935483862
61.0,0.55,56.79334442862907
61.0,0.6,55.82403530322554
61.0,0.65,55.58094555524292
61.0,0.7,56.35874927741999
61.0,0.75,57.362256804435674
61.0,0.8,55.90323695483758
62.0,0.0,0.0
62.0,0.05,25.4676446780746
62.0,0.1,36.948298912903226
62.0,0.15,42.12840716113911
62.0,0.2,45.24960139354838
62.0,0.25,48.17500267767137
62.0,0.3,51.284918796774186
62.0,0.35,54.2019379050907
62.0,0.4,56.34541821935472
62.0,0.45,57.31537374662297
62.0,0.5,57.10575604838701
62.0,0.55,56.14713204097785
62.0,0.6,55.17875783225779
62.0,0.65,54.95004859460786
62.0,0.7,55.751444474194194
62.0,0.75,56.77467253654254
62.0,0.8,55.30240474838595
63.0,0.0,0.0
63.0,0.05,25.687440463810486
63.0,0.1,37.150592264516135
63.0,0.15,42.19966452913306
63.0,0.2,45.15381976774193
63.0,0.25,47.919676474294356
63.0,0.3,50.89744728387096
63.0,0.35,53.71471268639111
63.0,0.4,55.787830296774075
63.0,0.45,56.7109796815524
63.0,0.5,56.472842741935395
63.0,0.55,55.50091965332665
63.0,0.6,54.53348036129004
63.0,0.65,54.319151633972794
63.0,0.7,55.14413967096839
63.0,0.75,56.187088268649404
63.0,0.8,54.70157254193433
64.0,0.0,0.0
64.0,0.05,25.907236249546372
64.0,0.1,37.352885616129036
64.0,0.15,42.27092189712701
64.0,0.2,45.05803814193548
64.0,0.25,47.66435027091734
64.0,0.3,50.50997577096773
64.0,0.35,53.22748746769151
64.0,0.4,55.23024237419342
64.0,0.45,56.10658561648184
64.0,0.5,55.83992943548379
64.0,0.55,54.85470726567543
64.0,0.6,53.88820289032228
64.0,0.65,53.68825467333774
64.0,0.7,54.5368348677426
64.0,0.75,55.59950400075627
64.0,0.8,54.100740335482705
65.0,0.0,0.0
65.0,0.05,26.12703203528226
65.0,0.1,37.55517896774194
65.0,0.15,42.34217926512096
65.0,0.2,44.962256516129024
65.0,0.25,47.40902406754032
65.0,0.3,50.1225042580645
65.0,0.35,52.74026224899191
65.0,0.4,54.67265445161278
65.0,0.45,55.50219155141128
65.0,0.5,55.207016129032176
65.0,0.55,54.20849487802422
65.0,0.6,53.242925419354535
65.0,0.65,53.057357712702675
65.0,0.7,53.9295300645168
65.0,0.75,55.011919732863134
65.0,0.8,53.499908129031084
66.0,0.0,0.0
66.0,0.05,26.346827821018145
66.0,0.1,37.75747231935484
66.0,0.15,42.41343663311491
66.0,0.2,44.86647489032258
66.0,0.25,47.153697864163306
66.0,0.3,49.73503274516128
66.0,0.35,52.25303703029232
66.0,0.4,54.115066529032134
66.0,0.45,54.897797486340714
66.0,0.5,54.574102822580564
66.0,0.55,53.56228249037301
66.0,0.6,52.59764794838678
66.0,0.65,52.42646075206761
66.0,0.7,53.322225261291
66.0,0.75,54.42433546497
66.0,0.8,52.899075922579456
67.0,0.0,0.0
67.0,0.05,26.566623606754032
67.0,0.1,37.95976567096774
67.0,0.15,42.48469400110886
67.0,0.2,44.770693264516126
67.0,0.25,46.898371660786296
67.0,0.3,49.34756123225805
67.0,0.35,51.76581181159272
67.0,0.4,53.55747860645149
67.0,0.45,54.293403421270156
67.0,0.5,53.94118951612895
67.0,0.55,52.9160701027218
67.0,0.6,51.95237047741903
67.0,0.65,51.795563791432556
67.0,0.7,52.71492045806521
67.0,0.75,53.836751197076865
67.0,0.8,52.298243716127836
68.0,0.0,0.0
68.0,0.05,26.78641939248992
68.0,0.1,38.16205902258065
68.0,0.15,42.555951369102814
68.0,0.2,44.67491163870967
68.0,0.25,46.64304545740928
68.0,0.3,48.960089719354826
68.0,0.35,51.27858659289312
68.0,0.4,52.999890683870845
68.0,0.45,53.68900935619959
68.0,0.5,53.30827620967734
68.0,0.55,52.269857715070586
68.0,0.6,51.307093006451275
68.0,0.65,51.16466683079749
68.0,0.7,52.10761565483941
68.0,0.75,53.24916692918373
68.0,0.8,51.69741150967621
69.0,0.0,0.0
69.0,0.05,27.00621517822581
69.0,0.1,38.36435237419355
69.0,0.15,42.627208737096765
69.0,0.2,44.57913001290322
69.0,0.25,46.38771925403226
69.0,0.3,48.5726182064516
69.0,0.35,50.79136137419352
69.0,0.4,52.44230276129019
69.0,0.45,53.084615291129026
69.0,0.5,52.675362903225725
69.0,0.55,51.62364532741937
69.0,0.6,50.66181553548353
69.0,0.65,50.53376987016243
69.0,0.7,51.50031085161361
69.0,0.75,52.661582661290595
69.0,0.8,51.09657930322459
70.0,0.0,0.0
70.0,0.05,27.226010963961695
70.0,0.1,38.56664572580645
70.0,0.15,42.698466105090716
70.0,0.2,44.48334838709677
70.0,0.25,46.132393050655246
70.0,0.3,48.185146693548376
70.0,0.35,50.30413615549393
70.0,0.4,51.88471483870955
70.0,0.45,52.48022122605846
70.0,0.5,52.04244959677411
70.0,0.55,50.97743293976816
70.0,0.6,50.01653806451577
70.0,0.65,49.902872909527375
70.0,0.7,50.89300604838781
70.0,0.75,52.07399839339746
70.0,0.8,50.49574709677296
71.0,0.0,0.0
71.0,0.05,27.44580674969758
71.0,0.1,38.76893907741936
71.0,0.15,42.76972347308467
71.0,0.2,44.387566761290316
71.0,0.25,45.87706684727823
71.0,0.3,47.79767518064514
71.0,0.35,49.81691093679433
71.0,0.4,51.327126916128904
71.0,0.45,51.8758271609879
71.0,0.5,51.4095362903225
71.0,0.55,50.331220552116946
71.0,0.6,49.37126059354802
71.0,0.65,49.27197594889231
71.0,0.7,50.28570124516202
71.0,0.75,51.486414125504325
71.0,0.8,49.89491489032134
72.0,0.0,0.0
72.0,0.05,27.665602535433468
72.0,0.1,38.97123242903226
72.0,0.15,42.84098084107862
72.0,0.2,44.29178513548386
72.0,0.25,45.62174064390121
72.0,0.3,47.41020366774192
72.0,0.35,49.32968571809473
72.0,0.4,50.76953899354825
72.0,0.45,51.27143309591734
72.0,0.5,50.77662298387089
72.0,0.55,49.685008164465735
72.0,0.6,48.72598312258027
72.0,0.65,48.64107898825725
72.0,0.7,49.678396441936215
72.0,0.75,50.89882985761119
72.0,0.8,49.29408268386971
73.0,0.0,0.0
73.0,0.05,27.885398321169355
73.0,0.1,39.173525780645164
73.0,0.15,42.91223820907257
73.0,0.2,44.19600350967741
73.0,0.25,45.366414440524196
73.0,0.3,47.02273215483869
73.0,0.35,48.84246049939513
73.0,0.4,50.21195107096761
73.0,0.45,50.66703903084678
73.0,0.5,50.143709677419274
73.0,0.55,49.038795776814524
73.0,0.6,48.08070565161252
73.0,0.65,48.01018202762219
73.0,0.7,49.07109163871042
73.0,0.75,50.311245589718055
73.0,0.8,48.69325047741809
74.0,0.0,0.0
74.0,0.05,28.10519410690524
74.0,0.1,39.375819132258066
74.0,0.15,42.98349557706652
74.0,0.2,44.100221883870965
74.0,0.25,45.111088237147186
74.0,0.3,46.63526064193547
74.0,0.35,48.35523528069554
74.0,0.4,49.65436314838696
74.0,0.45,50.062644965776215
74.0,0.5,49.51079637096766
74.0,0.55,48.39258338916331
74.0,0.6,47.43542818064476
74.0,0.65,47.37928506698713
74.0,0.7,48.463786835484626
74.0,0.75,49.72366132182492
74.0,0.8,48.09241827096646
75.0,0.0,0.0
75.0,0.05,28.324989892641128
75.0,0.1,39.57811248387097
75.0,0.15,43.05475294506047
75.0,0.2,44.00444025806451
75.0,0.25,44.85576203377017
75.0,0.3,46.24778912903224
75.0,0.35,47.86801006199594
75.0,0.4,49.09677522580632
75.0,0.45,49.45825090070565
75.0,0.5,48.87788306451605
75.0,0.55,47.7463710015121
75.0,0.6,46.790150709677015
75.0,0.65,46.74838810635207
75.0,0.7,47.856482032258825
75.0,0.75,49.136077053931785
75.0,0.8,47.49158606451484
76.0,0.0,0.0
76.0,0.05,28.544785678377018
76.0,0.1,39.780405835483876
76.0,0.15,43.12601031305442
76.0,0.2,43.90865863225806
76.0,0.25,44.60043583039315
76.0,0.3,45.86031761612901
76.0,0.35,47.38078484329634
76.0,0.4,48.53918730322567
76.0,0.45,48.85385683563509
76.0,0.5,48.24496975806444
76.0,0.55,47.100158613860884
76.0,0.6,46.14487323870926
76.0,0.65,46.11749114571701
76.0,0.7,47.24917722903303
76.0,0.75,48.54849278603865
76.0,0.8,46.89075385806321
77.0,0.0,0.0
77.0,0.05,28.764581464112904
77.0,0.1,39.98269918709678
77.0,0.15,43.19726768104837
77.0,0.2,43.81287700645161
77.0,0.25,44.345109627016136
77.0,0.3,45.472846103225784
77.0,0.35,46.89355962459675
77.0,0.4,47.98159938064502
77.0,0.45,48.24946277056453
77.0,0.5,47.61205645161283
77.0,0.55,46.45394622620967
77.0,0.6,45.49959576774151
77.0,0.65,45.48659418508195
77.0,0.7,46.64187242580723
77.0,0.75,47.960908518145516
77.0,0.8,46.28992165161159
78.0,0.0,0.0
78.0,0.05,28.98437724984879
78.0,0.1,40.18499253870968
78.0,0.15,43.26852504904233
78.0,0.2,43.717095380645155
78.0,0.25,44.08978342363912
78.0,0.3,45.08537459032256
78.0,0.35,46.40633440589715
78.0,0.4,47.42401145806438
78.0,0.45,47.64506870549397
78.0,0.5,46.97914314516122
78.0,0.55,45.80773383855846
78.0,0.6,44.854318296773755
78.0,0.65,44.855697224446885
78.0,0.7,46.034567622581434
78.0,0.75,47.37332425025238
78.0,0.8,45.689089445159965
79.0,0.0,0.0
79.0,0.05,29.204173035584677
79.0,0.1,40.38728589032259
79.0,0.15,43.33978241703628
79.0,0.2,43.6213137548387
79.0,0.25,43.8344572202621
79.0,0.3,44.69790307741933
79.0,0.35,45.91910918719755
79.0,0.4,46.86642353548373
79.0,0.45,47.040674640423404
79.0,0.5,46.346229838709604
79.0,0.55,45.16152145090725
79.0,0.6,44.20904082580601
79.0,0.65,44.22480026381183
79.0,0.7,45.42726281935563
79.0,0.75,46.785739982359246
79.0,0.8,45.088257238708344
80.0,0.0,0.0
80.0,0.05,29.423968821320564
80.0,0.1,40.58957924193549
80.0,0.15,43.41103978503023
80.0,0.2,43.52553212903225
80.0,0.25,43.579131016885086
80.0,0.3,44.31043156451611
80.0,0.35,45.43188396849796
80.0,0.4,46.30883561290308
80.0,0.45,46.43628057535284
80.0,0.5,45.71331653225799
80.0,0.55,44.51530906325604
80.0,0.6,43.56376335483825
80.0,0.65,43.593903303176766
80.0,0.7,44.81995801612984
80.0,0.75,46.19815571446611
80.0,0.8,44.487425032256716
81.0,0.0,0.0
81.0,0.05,29.64376460705645
81.0,0.1,40.79187259354839
81.0,0.15,43.482297153024184
81.0,0.2,43.4297505032258
81.0,0.25,43.32380481350807
81.0,0.3,43.92296005161288
81.0,0.35,44.94465874979836
81.0,0.4,45.75124769032244
81.0,0.45,45.83188651028228
81.0,0.5,45.08040322580638
81.0,0.55,43.86909667560483
81.0,0.6,42.9184858838705
81.0,0.65,42.96300634254171
81.0,0.7,44.212653212904044
81.0,0.75,45.610571446572976
81.0,0.8,43.886592825805096
82.0,0.0,0.0
82.0,0.05,29.86356039279234
82.0,0.1,40.99416594516129
82.0,0.15,43.553554521018135
82.0,0.2,43.33396887741935
82.0,0.25,43.06847861013106
82.0,0.3,43.53548853870966
82.0,0.35,44.45743353109876
82.0,0.4,45.19365976774179
82.0,0.45,45.227492445211716
82.0,0.5,44.447489919354766
82.0,0.55,43.22288428795361
82.0,0.6,42.27320841290275
82.0,0.65,42.33210938190665
82.0,0.7,43.60534840967824
82.0,0.75,45.02298717867984
82.0,0.8,43.28576061935347
83.0,0.0,0.0
83.0,0.05,30.083356178528227
83.0,0.1,41.196459296774194
83.0,0.15,43.624811889012086
83.0,0.2,43.2381872516129
83.0,0.25,42.81315240675404
83.0,0.3,43.148017025806425
83.0,0.35,43.97020831239916
83.0,0.4,44.63607184516115
83.0,0.45,44.62309838014115
83.0,0.5,43.81457661290315
83.0,0.55,42.5766719003024
83.0,0.6,41.627930941935
83.0,0.65,41.701212421271585
83.0,0.7,42.99804360645245
83.0,0.75,44.435402910786706
83.0,0.8,42.68492841290185
84.0,0.0,0.0
84.0,0.05,30.303151964264114
84.0,0.1,41.3987526483871
84.0,0.15,43.69606925700604
84.0,0.2,43.14240562580645
84.0,0.25,42.557826203377026
84.0,0.3,42.7605455129032
84.0,0.35,43.482983093699566
84.0,0.4,44.078483922580496
84.0,0.45,44.01870431507059
84.0,0.5,43.18166330645154
84.0,0.55,41.93045951265119
84.0,0.6,40.98265347096724
84.0,0.65,41.07031546063653
84.0,0.7,42.39073880322665
84.0,0.75,43.84781864289357
84.0,0.8,42.08409620645022
85.0,0.0,0.0
85.0,0.05,30.52294775
85.0,0.1,41.601046000000004
85.0,0.15,43.76732662499999
85.0,0.2,43.046623999999994
85.0,0.25,42.30250000000001
85.0,0.3,42.373073999999974
85.0,0.35,42.99575787499997
85.0,0.4,43.52089599999985
85.0,0.45,43.41431025000003
85.0,0.5,42.54874999999993
85.0,0.55,41.28424712499998
85.0,0.6,40.337375999999495
85.0,0.65,40.439418500001466
85.0,0.7,41.78343400000085
85.0,0.75,43.26023437500044
85.0,0.8,41.4832639999986
86.0,0.0,0.0
86.0,0.05,30.2835090234375
86.0,0.1,41.299382
86.0,0.15,43.46347642968749
86.0,0.2,42.74323199999999
86.0,0.25,41.984249023437506
86.0,0.3,42.029264999999974
86.0,0.35,42.629529304687466
86.0,0.4,43.148575999999856
86.0,0.45,43.058394773437534
86.0,0.5,42.22799999999993
86.0,0.55,41.004397929687464
86.0,0.6,40.08595199999954
86.0,0.65,40.18814627343893
86.0,0.7,41.5017470000008
86.0,0.75,42.94336230468789
86.0,0.8,41.19839999999861
87.0,0.0,0.0
87.0,0.05,30.044070296875
87.0,0.1,40.997718000000006
87.0,0.15,43.15962623437499
87.0,0.2,42.43983999999999
87.0,0.25,41.66599804687501
87.0,0.3,41.68545599999998
87.0,0.35,42.263300734374965
87.0,0.4,42.776255999999854
87.0,0.45,42.70247929687505
87.0,0.5,41.907249999999934
87.0,0.55,40.72454873437495
87.0,0.6,39.83452799999958
87.0,0.65,39.936874046876405
87.0,0.7,41.22006000000074
87.0,0.75,42.62649023437534
87.0,0.8,40.913535999998615
88.0,0.0,0.0
88.0,0.05,29.8046315703125
88.0,0.1,40.696054000000004
88.0,0.15,42.85577603906249
88.0,0.2,42.13644799999999
88.0,0.25,41.34774707031251
88.0,0.3,41.34164699999998
88.0,0.35,41.897072164062465
88.0,0.4,42.40393599999986
88.0,0.45,42.346563820312554
88.0,0.5,41.58649999999993
88.0,0.55,40.44469953906244
88.0,0.6,39.58310399999962
88.0,0.65,39.68560182031387
88.0,0.7,40.93837300000068
88.0,0.75,42.3096181640628
88.0,0.8,40.628671999998616
89.0,0.0,0.0
89.0,0.05,29.56519284375
89.0,0.1,40.39439
89.0,0.15,42.55192584374999
89.0,0.2,41.83305599999999
89.0,0.25,41.02949609375001
89.0,0.3,40.99783799999998
89.0,0.35,41.530843593749964
89.0,0.4,42.031615999999865
89.0,0.45,41.99064834375007
89.0,0.5,41.26574999999993
89.0,0.55,40.164850343749926
89.0,0.6,39.331679999999665
89.0,0.65,39.43432959375134
89.0,0.7,40.656686000000626
89.0,0.75,41.99274609375025
89.0,0.8,40.343807999998624
90.0,0.0,0.0
90.0,0.05,29.3257541171875
90.0,0.1,40.092726
90.0,0.15,42.24807564843749
90.0,0.2,41.52966399999999
90.0,0.25,40.71124511718751
90.0,0.3,40.65402899999998
90.0,0.35,41.16461502343746
90.0,0.4,41.65929599999986
90.0,0.45,41.63473286718757
90.0,0.5,40.944999999999936
90.0,0.55,39.88500114843741
90.0,0.6,39.08025599999971
90.0,0.65,39.18305736718881
90.0,0.7,40.37499900000057
90.0,0.75,41.6758740234377
90.0,0.8,40.05894399999863
91.0,0.0,0.0
91.0,0.05,29.086315390625
91.0,0.1,39.791062
91.0,0.15,41.94422545312499
91.0,0.2,41.22627199999999
91.0,0.25,40.39299414062501
91.0,0.3,40.31021999999999
91.0,0.35,40.798386453124955
91.0,0.4,41.28697599999987
91.0,0.45,41.27881739062508
91.0,0.5,40.62424999999994
91.0,0.55,39.605151953124896
91.0,0.6,38.82883199999975
91.0,0.65,38.931785140626275
91.0,0.7,40.093312000000516
91.0,0.75,41.35900195312515
91.0,0.8,39.77407999999864
92.0,0.0,0.0
92.0,0.05,28.8468766640625
92.0,0.1,39.489398
92.0,0.15,41.640375257812494
92.0,0.2,40.922879999999985
92.0,0.25,40.07474316406251
92.0,0.3,39.96641099999999
92.0,0.35,40.432157882812454
92.0,0.4,40.91465599999987
92.0,0.45,40.92290191406259
92.0,0.5,40.30349999999994
92.0,0.55,39.32530275781238
92.0,0.6,38.57740799999979
92.0,0.65,38.68051291406375
92.0,0.7,39.81162500000046
92.0,0.75,41.0421298828126
92.0,0.8,39.48921599999865
93.0,0.0,0.0
93.0,0.05,28.607437937500002
93.0,0.1,39.187734
93.0,0.15,41.336525062499994
93.0,0.2,40.61948799999999
93.0,0.25,39.75649218750001
93.0,0.3,39.622601999999986
93.0,0.35,40.065929312499954
93.0,0.4,40.54233599999987
93.0,0.45,40.5669864375001
93.0,0.5,39.98274999999994
93.0,0.55,39.04545356249987
93.0,0.6,38.325983999999835
93.0,0.65,38.42924068750121
93.0,0.7,39.5299380000004
93.0,0.75,40.72525781250006
93.0,0.8,39.20435199999865
94.0,0.0,0.0
94.0,0.05,28.3679992109375
94.0,0.1,38.88607
94.0,0.15,41.032674867187495
94.0,0.2,40.31609599999999
94.0,0.25,39.43824121093751
94.0,0.3,39.27879299999999
94.0,0.35,39.69970074218745
94.0,0.4,40.170015999999876
94.0,0.45,40.21107096093761
94.0,0.5,39.66199999999994
94.0,0.55,38.76560436718736
94.0,0.6,38.07455999999988
94.0,0.65,38.177968460938686
94.0,0.7,39.248251000000344
94.0,0.75,40.40838574218751
94.0,0.8,38.91948799999866
95.0,0.0,0.0
95.0,0.05,28.128560484375
95.0,0.1,38.584406
95.0,0.15,40.728824671875
95.0,0.2,40.012703999999985
95.0,0.25,39.11999023437501
95.0,0.3,38.93498399999999
95.0,0.35,39.33347217187495
95.0,0.4,39.797695999999874
95.0,0.45,39.85515548437512
95.0,0.5,39.341249999999945
95.0,0.55,38.48575517187484
95.0,0.6,37.82313599999992
95.0,0.65,37.92669623437615
95.0,0.7,38.96656400000029
95.0,0.75,40.091513671874964
95.0,0.8,38.63462399999867
96.0,0.0,0.0
96.0,0.05,27.8891217578125
96.0,0.1,38.282742
96.0,0.15,40.424974476562504
96.0,0.2,39.70931199999998
96.0,0.25,38.80173925781251
96.0,0.3,38.59117499999999
96.0,0.35,38.96724360156245
96.0,0.4,39.42537599999988
96.0,0.45,39.499240007812624
96.0,0.5,39.02049999999995
96.0,0.55,38.20590597656233
96.0,0.6,37.57171199999996
96.0,0.65,37.67542400781362
96.0,0.7,38.684877000000235
96.0,0.75,39.774641601562415
96.0,0.8,38.349759999998675
97.0,0.0,0.0
97.0,0.05,27.64968303125
97.0,0.1,37.981078
97.0,0.15,40.121124281250005
97.0,0.2,39.40591999999998
97.0,0.25,38.48348828125001
97.0,0.3,38.247366
97.0,0.35,38.60101503124995
97.0,0.4,39.053055999999884
97.0,0.45,39.14332453125014
97.0,0.5,38.69974999999995
97.0,0.55,37.92605678124981
97.0,0.6,37.320288000000005
97.0,0.65,37.42415178125109
97.0,0.7,38.40319000000018
97.0,0.75,39.457769531249866
97.0,0.8,38.06489599999868
98.0,0.0,0.0
98.0,0.05,27.410244304687502
98.0,0.1,37.679413999999994
98.0,0.15,39.817274085937505
98.0,0.2,39.102527999999985
98.0,0.25,38.16523730468751
98.0,0.3,37.903557
98.0,0.35,38.23478646093745
98.0,0.4,38.68073599999988
98.0,0.45,38.78740905468764
98.0,0.5,38.37899999999995
98.0,0.55,37.646207585937304
98.0,0.6,37.06886400000005
98.0,0.65,37.172879554688556
98.0,0.7,38.12150300000012
98.0,0.75,39.140897460937325
98.0,0.8,37.780031999998684
99.0,0.0,0.0
99.0,0.05,27.170805578125
99.0,0.1,37.37774999999999
99.0,0.15,39.513423890625006
99.0,0.2,38.79913599999998
99.0,0.25,37.84698632812501
99.0,0.3,37.559748
99.0,0.35,37.86855789062495
99.0,0.4,38.30841599999989
99.0,0.45,38.431493578125156
99.0,0.5,38.05824999999995
99.0,0.55,37.36635839062479
99.0,0.6,36.81744000000009
99.0,0.65,36.92160732812603
99.0,0.7,37.83981600000006
99.0,0.75,38.824025390624776
99.0,0.8,37.49516799999869
100.0,0.0,0.0
100.0,0.05,26.9313668515625
100.0,0.1,37.076086
100.0,0.15,39.20957369531251
100.0,0.2,38.49574399999998
100.0,0.25,37.52873535156251
100.0,0.3,37.215939000000006
100.0,0.35,37.50232932031244
100.0,0.4,37.93609599999989
100.0,0.45,38.07557810156266
100.0,0.5,37.737499999999955
100.0,0.55,37.086509195312274
100.0,0.6,36.56601600000013
100.0,0.65,36.670335101563495
100.0,0.7,37.55812900000001
100.0,0.75,38.50715332031223
100.0,0.8,37.2103039999987
101.0,0.0,0.0
101.0,0.05,26.691928125
101.0,0.1,36.774421999999994
101.0,0.15,38.90572350000001
101.0,0.2,38.19235199999998
101.0,0.25,37.21048437500001
101.0,0.3,36.872130000000006
101.0,0.35,37.13610074999994
101.0,0.4,37.56377599999989
101.0,0.45,37.71966262500017
101.0,0.5,37.41674999999996
101.0,0.55,36.80665999999976
101.0,0.6,36.314592000000175
101.0,0.65,36.41906287500096
101.0,0.7,37.27644199999995
101.0,0.75,38.19028124999968
101.0,0.8,36.92543999999871
102.0,0.0,0.0
102.0,0.05,26.4524893984375
102.0,0.1,36.47275799999999
102.0,0.15,38.60187330468751
102.0,0.2,37.888959999999976
102.0,0.25,36.89223339843751
102.0,0.3,36.528321000000005
102.0,0.35,36.76987217968744
102.0,0.4,37.191455999999896
102.0,0.45,37.36374714843768
102.0,0.5,37.09599999999996
102.0,0.55,36.526810804687244
102.0,0.6,36.06316800000022
102.0,0.65,36.167790648438434
102.0,0.7,36.9947549999999
102.0,0.75,37.87340917968713
102.0,0.8,36.64057599999872
103.0,0.0,0.0
103.0,0.05,26.213050671875003
103.0,0.1,36.171094
103.0,0.15,38.29802310937501
103.0,0.2,37.58556799999998
103.0,0.25,36.57398242187501
103.0,0.3,36.184512000000005
103.0,0.35,36.40364360937494
103.0,0.4,36.8191359999999
103.0,0.45,37.00783167187519
103.0,0.5,36.77524999999996
103.0,0.55,36.246961609374736
103.0,0.6,35.81174400000026
103.0,0.65,35.9165184218759
103.0,0.7,36.713067999999836
103.0,0.75,37.55653710937459
103.0,0.8,36.35571199999872
104.0,0.0,0.0
104.0,0.05,25.973611945312502
104.0,0.1,35.869429999999994
104.0,0.15,37.99417291406251
104.0,0.2,37.28217599999998
104.0,0.25,36.25573144531251
104.0,0.3,35.84070300000001
104.0,0.35,36.03741503906244
104.0,0.4,36.4468159999999
104.0,0.45,36.6519161953127
104.0,0.5,36.45449999999996
104.0,0.55,35.96711241406222
104.0,0.6,35.5603200000003
