Temperatura,Deformacion,Esfuerzo
104.0,0.65,35.66524619531337
104.0,0.7,36.43138099999978
104.0,0.75,37.23966503906204
104.0,0.8,36.070847999998726
105.0,0.0,0.0
105.0,0.05,25.73417321875
105.0,0.1,35.56776599999999
105.0,0.15,37.69032271875001
105.0,0.2,36.978783999999976
105.0,0.25,35.93748046875001
105.0,0.3,35.49689400000001
105.0,0.35,35.67118646874994
105.0,0.4,36.074495999999904
105.0,0.45,36.29600071875021
105.0,0.5,36.133749999999964
105.0,0.55,35.687263218749706
105.0,0.6,35.308896000000345
105.0,0.65,35.41397396875084
105.0,0.7,36.14969399999973
105.0,0.75,36.92279296874949
105.0,0.8,35.785983999998734
106.0,0.0,0.0
106.0,0.05,25.592597509375
106.0,0.1,35.36324109999999
106.0,0.15,37.46505599062501
106.0,0.2,36.752046399999976
106.0,0.25,35.71551367187501
106.0,0.3,35.279754900000015
106.0,0.35,35.45704205312494
106.0,0.4,35.86188159999991
106.0,0.45,36.08455463437521
106.0,0.5,35.923937499999965
106.0,0.55,35.47960291562475
106.0,0.6,35.10320160000033
106.0,0.65,35.20912439687583
106.0,0.7,35.94444489999971
106.0,0.75,36.71814257812453
106.0,0.8,35.58960639999884
107.0,0.0,0.0
107.0,0.05,25.451021800000003
107.0,0.1,35.15871619999999
107.0,0.15,37.23978926250001
107.0,0.2,36.525308799999976
107.0,0.25,35.493546875000014
107.0,0.3,35.06261580000002
107.0,0.35,35.242897637499944
107.0,0.4,35.64926719999991
107.0,0.45,35.873108550000204
107.0,0.5,35.71412499999997
107.0,0.55,35.27194261249981
107.0,0.6,34.89750720000033
107.0,0.65,35.00427482500082
107.0,0.7,35.7391957999997
107.0,0.75,36.51349218749956
107.0,0.8,35.39322879999895
108.0,0.0,0.0
108.0,0.05,25.309446090625002
108.0,0.1,34.95419129999999
108.0,0.15,37.01452253437501
108.0,0.2,36.298571199999984
108.0,0.25,35.27158007812501
108.0,0.3,34.84547670000002
108.0,0.35,35.02875322187495
108.0,0.4,35.43665279999992
108.0,0.45,35.661662465625206
108.0,0.5,35.50431249999997
108.0,0.55,35.06428230937485
108.0,0.6,34.691812800000314
108.0,0.65,34.79942525312582
108.0,0.7,35.53394669999968
108.0,0.75,36.308841796874596
108.0,0.8,35.19685119999906
109.0,0.0,0.0
109.0,0.05,25.16787038125
109.0,0.1,34.749666399999995
109.0,0.15,36.78925580625001
109.0,0.2,36.071833599999984
109.0,0.25,35.04961328125002
109.0,0.3,34.62833760000002
109.0,0.35,34.81460880624995
109.0,0.4,35.22403839999993
109.0,0.45,35.45021638125021
109.0,0.5,35.29449999999997
109.0,0.55,34.85662200624991
109.0,0.6,34.48611840000031
109.0,0.65,34.59457568125081
109.0,0.7,35.32869759999967
109.0,0.75,36.104191406249626
109.0,0.8,35.00047359999917
110.0,0.0,0.0
110.0,0.05,25.026294671875
110.0,0.1,34.54514149999999
110.0,0.15,36.56398907812501
110.0,0.2,35.845095999999984
110.0,0.25,34.827646484375016
110.0,0.3,34.411198500000026
110.0,0.35,34.60046439062496
110.0,0.4,35.011423999999934
110.0,0.45,35.2387702968752
110.0,0.5,35.08468749999997
110.0,0.55,34.648961703124954
110.0,0.6,34.280424000000295
110.0,0.65,34.3897261093758
110.0,0.7,35.123448499999654
110.0,0.75,35.89954101562466
110.0,0.8,34.80409599999928
111.0,0.0,0.0
111.0,0.05,24.884718962500003
111.0,0.1,34.3406166
111.0,0.15,36.33872235000001
111.0,0.2,35.618358399999984
111.0,0.25,34.605679687500015
111.0,0.3,34.19405940000003
111.0,0.35,34.38631997499996
111.0,0.4,34.79880959999994
111.0,0.45,35.027324212500204
111.0,0.5,34.874874999999975
111.0,0.55,34.4413014
111.0,0.6,34.07472960000028
111.0,0.65,34.18487653750079
111.0,0.7,34.91819939999964
111.0,0.75,35.6948906249997
111.0,0.8,34.607718399999385
112.0,0.0,0.0
112.0,0.05,24.743143253125
112.0,0.1,34.136091699999994
112.0,0.15,36.11345562187501
112.0,0.2,35.391620799999984
112.0,0.25,34.38371289062502
112.0,0.3,33.97692030000003
112.0,0.35,34.17217555937496
112.0,0.4,34.58619519999994
112.0,0.45,34.815878128125206
112.0,0.5,34.665062499999976
112.0,0.55,34.233641096875054
112.0,0.6,33.869035200000276
112.0,0.65,33.98002696562578
112.0,0.7,34.712950299999626
112.0,0.75,35.49024023437473
112.0,0.8,34.41134079999949
113.0,0.0,0.0
113.0,0.05,24.60156754375
113.0,0.1,33.9315668
113.0,0.15,35.88818889375001
113.0,0.2,35.16488319999999
113.0,0.25,34.16174609375002
113.0,0.3,33.759781200000035
113.0,0.35,33.95803114374996
113.0,0.4,34.37358079999995
113.0,0.45,34.60443204375021
113.0,0.5,34.45524999999998
113.0,0.55,34.0259807937501
113.0,0.6,33.66334080000026
113.0,0.65,33.77517739375078
113.0,0.7,34.50770119999961
113.0,0.75,35.28558984374977
113.0,0.8,34.2149631999996
114.0,0.0,0.0
114.0,0.05,24.459991834375003
114.0,0.1,33.727041899999996
114.0,0.15,35.66292216562501
114.0,0.2,34.93814559999999
114.0,0.25,33.939779296875024
114.0,0.3,33.54264210000004
114.0,0.35,33.74388672812497
114.0,0.4,34.16096639999996
114.0,0.45,34.3929859593752
114.0,0.5,34.24543749999998
114.0,0.55,33.818320490625155
114.0,0.6,33.45764640000026
114.0,0.65,33.57032782187577
114.0,0.7,34.3024520999996
114.0,0.75,35.0809394531248
114.0,0.8,34.01858559999971
115.0,0.0,0.0
115.0,0.05,24.318416125000002
115.0,0.1,33.522517
115.0,0.15,35.43765543750001
115.0,0.2,34.71140799999999
115.0,0.25,33.71781250000002
115.0,0.3,33.32550300000004
115.0,0.35,33.52974231249998
115.0,0.4,33.94835199999996
115.0,0.45,34.181539875000205
115.0,0.5,34.03562499999998
115.0,0.55,33.6106601875002
115.0,0.6,33.251952000000244
115.0,0.65,33.36547825000076
115.0,0.7,34.09720299999958
115.0,0.75,34.876289062499836
115.0,0.8,33.82220799999982
116.0,0.0,0.0
116.0,0.05,24.176840415625
116.0,0.1,33.3179921
116.0,0.15,35.21238870937502
116.0,0.2,34.48467039999999
116.0,0.25,33.49584570312502
116.0,0.3,33.108363900000036
116.0,0.35,33.315597896874976
116.0,0.4,33.735737599999965
116.0,0.45,33.97009379062521
116.0,0.5,33.825812499999984
116.0,0.55,33.40299988437525
116.0,0.6,33.04625760000023
116.0,0.65,33.160628678125754
116.0,0.7,33.891953899999564
116.0,0.75,34.671638671874874
116.0,0.8,33.62583039999993
117.0,0.0,0.0
117.0,0.05,24.035264706250004
117.0,0.1,33.1134672
117.0,0.15,34.98712198125002
117.0,0.2,34.25793279999999
117.0,0.25,33.273878906250026
117.0,0.3,32.89122480000004
117.0,0.35,33.10145348124998
117.0,0.4,33.52312319999997
117.0,0.45,33.7586477062502
117.0,0.5,33.615999999999985
117.0,0.55,33.1953395812503
117.0,0.6,32.840563200000226
117.0,0.65,32.955779106250745
117.0,0.7,33.68670479999955
117.0,0.75,34.466988281249904
117.0,0.8,33.429452800000035
118.0,0.0,0.0
118.0,0.05,23.893688996875003
118.0,0.1,32.9089423
118.0,0.15,34.76185525312502
118.0,0.2,34.0311952
118.0,0.25,33.051912109375024
118.0,0.3,32.67408570000004
118.0,0.35,32.88730906562498
118.0,0.4,33.31050879999998
118.0,0.45,33.5472016218752
118.0,0.5,33.40618749999999
118.0,0.55,32.98767927812535
118.0,0.6,32.63486880000021
118.0,0.65,32.75092953437574
118.0,0.7,33.481455699999536
118.0,0.75,34.26233789062494
118.0,0.8,33.233075200000144
119.0,0.0,0.0
119.0,0.05,23.752113287500002
119.0,0.1,32.704417400000004
119.0,0.15,34.53658852500002
119.0,0.2,33.8044576
119.0,0.25,32.82994531250003
119.0,0.3,32.456946600000045
119.0,0.35,32.67316464999999
119.0,0.4,33.09789439999999
119.0,0.45,33.335755537500205
119.0,0.5,33.19637499999999
119.0,0.55,32.7800189750004
119.0,0.6,32.42917440000021
119.0,0.65,32.546079962500734
119.0,0.7,33.276206599999526
119.0,0.75,34.05768749999997
119.0,0.8,33.03669760000025
120.0,0.0,0.0
120.0,0.05,23.610537578125005
120.0,0.1,32.4998925
120.0,0.15,34.31132179687502
120.0,0.2,33.57772
120.0,0.25,32.60797851562503
120.0,0.3,32.23980750000005
120.0,0.35,32.45902023437499
120.0,0.4,32.88527999999999
120.0,0.45,33.12430945312521
120.0,0.5,32.98656249999999
120.0,0.55,32.57235867187545
120.0,0.6,32.223480000000194
120.0,0.65,32.341230390625725
120.0,0.7,33.07095749999951
120.0,0.75,33.85303710937501
120.0,0.8,32.84032000000036
121.0,0.0,0.0
121.0,0.05,23.468961868750004
121.0,0.1,32.295367600000006
121.0,0.15,34.08605506875002
121.0,0.2,33.3509824
121.0,0.25,32.38601171875003
121.0,0.3,32.02266840000005
121.0,0.35,32.244875818749996
121.0,0.4,32.672665599999995
121.0,0.45,32.9128633687502
121.0,0.5,32.77674999999999
121.0,0.55,32.364698368750496
121.0,0.6,32.01778560000018
121.0,0.65,32.136380818750716
121.0,0.7,32.86570839999949
121.0,0.75,33.64838671875005
121.0,0.8,32.64394240000047
122.0,0.0,0.0
122.0,0.05,23.327386159375003
122.0,0.1,32.0908427
122.0,0.15,33.86078834062502
122.0,0.2,33.1242448
122.0,0.25,32.16404492187503
122.0,0.3,31.805529300000053
122.0,0.35,32.030731403124996
122.0,0.4,32.4600512
122.0,0.45,32.701417284375204
122.0,0.5,32.566937499999995
122.0,0.55,32.15703806562555
122.0,0.6,31.812091200000175
122.0,0.65,31.93153124687571
122.0,0.7,32.66045929999948
122.0,0.75,33.44373632812508
122.0,0.8,32.44756480000058
123.0,0.0,0.0
123.0,0.05,23.18581045
123.0,0.1,31.886317800000004
123.0,0.15,33.63552161250002
123.0,0.2,32.89750720000001
123.0,0.25,31.94207812500003
123.0,0.3,31.588390200000056
123.0,0.35,31.816586987500003
123.0,0.4,32.2474368
123.0,0.45,32.489971200000205
123.0,0.5,32.357124999999996
123.0,0.55,31.949377762500596
123.0,0.6,31.606396800000162
123.0,0.65,31.7266816750007
123.0,0.7,32.45521019999946
123.0,0.75,33.239085937500114
123.0,0.8,32.251187200000686
124.0,0.0,0.0
124.0,0.05,23.044234740625004
124.0,0.1,31.681792900000005
124.0,0.15,33.41025488437502
124.0,0.2,32.67076960000001
124.0,0.25,31.720111328125032
124.0,0.3,31.37125110000006
124.0,0.35,31.602442571875006
124.0,0.4,32.03482240000001
124.0,0.45,32.2785251156252
124.0,0.5,32.1473125
124.0,0.55,31.741717459375646
124.0,0.6,31.400702400000153
124.0,0.65,31.521832103125696
124.0,0.7,32.24996109999945
124.0,0.75,33.034435546875144
124.0,0.8,32.054809600000794
125.0,0.0,0.0
125.0,0.05,22.902659031250003
125.0,0.1,31.477268000000006
125.0,0.15,33.18498815625002
125.0,0.2,32.44403200000001
125.0,0.25,31.498144531250034
125.0,0.3,31.15411200000006
125.0,0.35,31.38829815625001
125.0,0.4,31.822208000000018
125.0,0.45,32.0670790312502
125.0,0.5,31.9375
125.0,0.55,31.534057156250697
125.0,0.6,31.195008000000144
125.0,0.65,31.316982531250687
125.0,0.7,32.044711999999436
125.0,0.75,32.82978515625018
125.0,0.8,31.858432000000903
126.0,0.0,0.0
126.0,0.05,22.478279254937505
126.0,0.1,30.97804207600001
126.0,0.15,32.75836000443752
126.0,0.2,32.12201958400001
126.0,0.25,31.258539648437534
126.0,0.3,30.96012476400006
126.0,0.35,31.21055482693751
126.0,0.4,31.64701081600002
126.0,0.45,31.8948366999377
126.0,0.5,31.775237500000003
126.0,0.55,31.38591350743818
126.0,0.6,31.054630656000143
126.0,0.65,31.165727049438182
126.0,0.7,31.859555643999478
126.0,0.75,32.604863085937694
126.0,0.8,31.64410470400089
127.0,0.0,0.0
127.0,0.05,22.053899478625006
127.0,0.1,30.478816152000007
127.0,0.15,32.33173185262502
127.0,0.2,31.800007168000008
127.0,0.25,31.018934765625033
127.0,0.3,30.76613752800006
127.0,0.35,31.032811497625012
127.0,0.4,31.471813632000018
127.0,0.45,31.722594368625195
127.0,0.5,31.61297500000001
127.0,0.55,31.23776985862566
127.0,0.6,30.91425331200014
127.0,0.65,31.014471567625677
127.0,0.7,31.674399287999517
127.0,0.75,32.3799410156252
127.0,0.8,31.429777408000874
128.0,0.0,0.0
128.0,0.05,21.629519702312503
128.0,0.1,29.979590228000006
128.0,0.15,31.905103700812518
128.0,0.2,31.477994752000008
128.0,0.25,30.779329882812533
128.0,0.3,30.572150292000053
128.0,0.35,30.855068168312513
128.0,0.4,31.29661644800002
128.0,0.45,31.550352037312692
128.0,0.5,31.450712500000012
128.0,0.55,31.089626209813147
128.0,0.6,30.77387596800014
128.0,0.65,30.863216085813175
128.0,0.7,31.48924293199956
128.0,0.75,32.15501894531271
128.0,0.8,31.21545011200086
129.0,0.0,0.0
129.0,0.05,21.205139926
129.0,0.1,29.480364304000005
129.0,0.15,31.478475549000017
129.0,0.2,31.155982336000008
129.0,0.25,30.53972500000003
129.0,0.3,30.378163056000055
129.0,0.35,30.677324839000015
129.0,0.4,31.121419264000018
129.0,0.45,31.378109706000185
129.0,0.5,31.28845000000002
129.0,0.55,30.94148256100063
129.0,0.6,30.63349862400014
129.0,0.65,30.71196060400067
129.0,0.7,31.304086575999598
129.0,0.75,31.930096875000217
129.0,0.8,31.001122816000844
130.0,0.0,0.0
130.0,0.05,20.780760149687502
130.0,0.1,28.981138380000004
130.0,0.15,31.051847397187515
130.0,0.2,30.83396992000001
130.0,0.25,30.30012011718753
130.0,0.3,30.18417582000005
130.0,0.35,30.49958150968752
130.0,0.4,30.94622208000002
130.0,0.45,31.20586737468768
130.0,0.5,31.12618750000002
130.0,0.55,30.793338912188112
130.0,0.6,30.49312128000014
130.0,0.65,30.560705122188164
130.0,0.7,31.11893021999964
130.0,0.75,31.705174804687726
130.0,0.8,30.78679552000083
131.0,0.0,0.0
131.0,0.05,20.356380373375004
131.0,0.1,28.481912456000003
131.0,0.15,30.625219245375014
131.0,0.2,30.51195750400001
131.0,0.25,30.06051523437503
131.0,0.3,29.990188584000048
131.0,0.35,30.32183818037502
131.0,0.4,30.77102489600002
131.0,0.45,31.033625043375178
131.0,0.5,30.963925000000025
131.0,0.55,30.645195263375598
131.0,0.6,30.352743936000138
131.0,0.65,30.40944964037566
131.0,0.7,30.933773863999683
131.0,0.75,31.480252734375235
131.0,0.8,30.572468224000815
132.0,0.0,0.0
132.0,0.05,19.932000597062505
132.0,0.1,27.982686532000006
132.0,0.15,30.198591093562513
132.0,0.2,30.189945088000005
132.0,0.25,29.820910351562528
132.0,0.3,29.796201348000046
132.0,0.35,30.144094851062523
132.0,0.4,30.59582771200002
132.0,0.45,30.861382712062674
132.0,0.5,30.80166250000003
132.0,0.55,30.49705161456308
132.0,0.6,30.212366592000137
132.0,0.65,30.258194158563157
132.0,0.7,30.74861750799972
132.0,0.75,31.255330664062743
132.0,0.8,30.358140928000797
133.0,0.0,0.0
133.0,0.05,19.507620820750002
133.0,0.1,27.483460608000005
133.0,0.15,29.771962941750015
133.0,0.2,29.867932672000006
133.0,0.25,29.581305468750028
133.0,0.3,29.602214112000045
133.0,0.35,29.966351521750024
133.0,0.4,30.42063052800002
133.0,0.45,30.68914038075017
133.0,0.5,30.639400000000034
133.0,0.55,30.348907965750563
133.0,0.6,30.071989248000136
133.0,0.65,30.10693867675065
133.0,0.7,30.563461151999764
133.0,0.75,31.030408593750252
133.0,0.8,30.143813632000782
134.0,0.0,0.0
134.0,0.05,19.083241044437504
134.0,0.1,26.984234684000004
134.0,0.15,29.345334789937514
134.0,0.2,29.545920256000006
134.0,0.25,29.341700585937524
134.0,0.3,29.408226876000043
134.0,0.35,29.788608192437525
134.0,0.4,30.24543334400002
134.0,0.45,30.516898049437664
134.0,0.5,30.47713750000004
134.0,0.55,30.20076431693805
134.0,0.6,29.931611904000135
134.0,0.65,29.955683194938146
134.0,0.7,30.378304795999803
134.0,0.75,30.80548652343776
134.0,0.8,29.929486336000767
135.0,0.0,0.0
135.0,0.05,18.658861268125
135.0,0.1,26.485008760000007
135.0,0.15,28.918706638125013
135.0,0.2,29.223907840000006
135.0,0.25,29.102095703125023
135.0,0.3,29.21423964000004
135.0,0.35,29.610864863125027
135.0,0.4,30.07023616000002
135.0,0.45,30.34465571812516
135.0,0.5,30.314875000000043
135.0,0.55,30.05262066812553
135.0,0.6,29.791234560000134
135.0,0.65,29.80442771312564
135.0,0.7,30.193148439999845
135.0,0.75,30.58056445312527
135.0,0.8,29.715159040000753
136.0,0.0,0.0
136.0,0.05,18.234481491812502
136.0,0.1,25.985782836000006
136.0,0.15,28.49207848631251
136.0,0.2,28.901895424000006
136.0,0.25,28.862490820312523
136.0,0.3,29.02025240400004
136.0,0.35,29.43312153381253
136.0,0.4,29.895038976000023
136.0,0.45,30.172413386812657
136.0,0.5,30.152612500000046
136.0,0.55,29.904477019313013
136.0,0.6,29.650857216000134
136.0,0.65,29.65317223131314
136.0,0.7,30.007992083999888
136.0,0.75,30.355642382812782
136.0,0.8,29.500831744000738
137.0,0.0,0.0
137.0,0.05,17.810101715500004
137.0,0.1,25.486556912000005
137.0,0.15,28.06545033450001
137.0,0.2,28.579883008000003
137.0,0.25,28.622885937500023
137.0,0.3,28.826265168000035
137.0,0.35,29.255378204500033
137.0,0.4,29.71984179200002
137.0,0.45,30.000171055500154
137.0,0.5,29.990350000000053
137.0,0.55,29.756333370500496
137.0,0.6,29.510479872000133
137.0,0.65,29.501916749500634
137.0,0.7,29.822835727999927
137.0,0.75,30.130720312500287
137.0,0.8,29.286504448000723
138.0,0.0,0.0
138.0,0.05,17.3857219391875
138.0,0.1,24.987330988000004
138.0,0.15,27.63882218268751
138.0,0.2,28.257870592000003
138.0,0.25,28.383281054687522
138.0,0.3,28.632277932000033
138.0,0.35,29.077634875187535
138.0,0.4,29.544644608000024
138.0,0.45,29.82792872418765
138.0,0.5,29.828087500000056
138.0,0.55,29.60818972168798
138.0,0.6,29.37010252800013
138.0,0.65,29.350661267688128
138.0,0.7,29.63767937199997
138.0,0.75,29.9057982421878
138.0,0.8,29.07217715200071
139.0,0.0,0.0
139.0,0.05,16.961342162875003
139.0,0.1,24.488105064000003
139.0,0.15,27.212194030875008
139.0,0.2,27.935858176000004
139.0,0.25,28.143676171875022
139.0,0.3,28.43829069600003
139.0,0.35,28.899891545875036
139.0,0.4,29.369447424000022
139.0,0.45,29.655686392875147
139.0,0.5,29.665825000000062
139.0,0.55,29.460046072875464
139.0,0.6,29.22972518400013
139.0,0.65,29.199405785875623
139.0,0.7,29.452523016000008
139.0,0.75,29.68087617187531
139.0,0.8,28.857849856000694
140.0,0.0,0.0
140.0,0.05,16.5369623865625
140.0,0.1,23.988879140000005
140.0,0.15,26.785565879062506
140.0,0.2,27.613845760000004
140.0,0.25,27.90407128906252
140.0,0.3,28.24430346000003
140.0,0.35,28.722148216562537
140.0,0.4,29.194250240000024
140.0,0.45,29.483444061562643
140.0,0.5,29.503562500000065
140.0,0.55,29.311902424062946
140.0,0.6,29.08934784000013
140.0,0.65,29.04815030406312
140.0,0.7,29.26736666000005
140.0,0.75,29.455954101562817
140.0,0.8,28.64352256000068
141.0,0.0,0.0
141.0,0.05,16.11258261025
141.0,0.1,23.489653216000004
141.0,0.15,26.358937727250005
141.0,0.2,27.291833344000004
141.0,0.25,27.664466406250018
141.0,0.3,28.050316224000028
141.0,0.35,28.54440488725004
141.0,0.4,29.019053056000025
141.0,0.45,29.311201730250136
141.0,0.5,29.341300000000068
141.0,0.55,29.16375877525043
141.0,0.6,28.94897049600013
141.0,0.65,28.896894822250616
141.0,0.7,29.082210304000093
141.0,0.75,29.231032031250326
141.0,0.8,28.429195264000665
142.0,0.0,0.0
142.0,0.05,15.688202833937503
142.0,0.1,22.990427292000003
142.0,0.15,25.932309575437504
142.0,0.2,26.969820928000004
142.0,0.25,27.424861523437517
142.0,0.3,27.856328988000026
142.0,0.35,28.36666155793754
142.0,0.4,28.843855872000024
142.0,0.45,29.138959398937633
142.0,0.5,29.179037500000074
142.0,0.55,29.015615126437915
142.0,0.6,28.808593152000128
142.0,0.65,28.74563934043811
142.0,0.7,28.89705394800013
142.0,0.75,29.006109960937835
142.0,0.8,28.21486796800065
143.0,0.0,0.0
143.0,0.05,15.263823057625002
143.0,0.1,22.491201368000002
143.0,0.15,25.505681423625006
143.0,0.2,26.647808512000005
143.0,0.25,27.185256640625017
143.0,0.3,27.662341752000025
143.0,0.35,28.18891822862504
143.0,0.4,28.668658688000026
143.0,0.45,28.96671706762513
143.0,0.5,29.016775000000077
143.0,0.55,28.867471477625397
143.0,0.6,28.668215808000127
143.0,0.65,28.594383858625605
143.0,0.7,28.711897592000174
143.0,0.75,28.781187890625343
143.0,0.8,28.000540672000636
144.0,0.0,0.0
144.0,0.05,14.839443281312501
144.0,0.1,21.991975444000005
144.0,0.15,25.079053271812505
144.0,0.2,26.325796096000005
144.0,0.25,26.945651757812517
144.0,0.3,27.468354516000023
144.0,0.35,28.011174899312543
144.0,0.4,28.493461504000024
144.0,0.45,28.794474736312626
144.0,0.5,28.854512500000084
144.0,0.55,28.71932782881288
144.0,0.6,28.527838464000126
144.0,0.65,28.443128376813103
144.0,0.7,28.526741236000213
144.0,0.75,28.556265820312852
144.0,0.8,27.786213376000617
145.0,0.0,0.0
145.0,0.05,14.415063505000003
145.0,0.1,21.492749520000004
145.0,0.15,24.652425120000004
145.0,0.2,26.003783680000005
145.0,0.25,26.706046875000016
145.0,0.3,27.27436728000002
145.0,0.35,27.833431570000045
145.0,0.4,28.318264320000026
145.0,0.45,28.622232405000123
145.0,0.5,28.692250000000087
145.0,0.55,28.571184180000365
145.0,0.6,28.387461120000125
145.0,0.65,28.291872895000598
145.0,0.7,28.341584880000255
145.0,0.75,28.33134375000036
145.0,0.8,27.571886080000603
146.0,0.0,0.0
146.0,0.05,13.990683728687502
146.0,0.1,20.993523596000003
146.0,0.15,24.225796968187503
146.0,0.2,25.681771264000005
146.0,0.25,26.466441992187516
146.0,0.3,27.080380044000016
146.0,0.35,27.65568824068755
146.0,0.4,28.143067136000028
146.0,0.45,28.44999007368762
146.0,0.5,28.52998750000009
146.0,0.55,28.423040531187848
146.0,0.6,28.247083776000125
146.0,0.65,28.140617413188092
146.0,0.7,28.156428524000297
146.0,0.75,28.10642167968787
146.0,0.8,27.357558784000588
147.0,0.0,0.0
147.0,0.05,13.566303952375002
147.0,0.1,20.494297672000002
147.0,0.15,23.799168816375
147.0,0.2,25.359758848000002
147.0,0.25,26.226837109375012
147.0,0.3,26.886392808000014
147.0,0.35,27.47794491137505
147.0,0.4,27.967869952000026
147.0,0.45,28.277747742375112
147.0,0.5,28.367725000000096
147.0,0.55,28.27489688237533
147.0,0.6,28.106706432000124
147.0,0.65,27.989361931375587
147.0,0.7,27.971272168000336
147.0,0.75,27.88149960937538
147.0,0.8,27.143231488000573
148.0,0.0,0.0
148.0,0.05,13.141924176062501
148.0,0.1,19.995071748000004
148.0,0.15,23.3725406645625
148.0,0.2,25.037746432000002
148.0,0.25,25.98723222656251
148.0,0.3,26.692405572000013
148.0,0.35,27.300201582062552
148.0,0.4,27.792672768000028
148.0,0.45,28.10550541106261
148.0,0.5,28.2054625000001
148.0,0.55,28.126753233562813
148.0,0.6,27.966329088000123
148.0,0.65,27.838106449563085
148.0,0.7,27.78611581200038
148.0,0.75,27.656577539062887
148.0,0.8,26.92890419200056
149.0,0.0,0.0
149.0,0.05,12.717544399750002
149.0,0.1,19.495845824000003
149.0,0.15,22.94591251275
149.0,0.2,24.715734016000003
149.0,0.25,25.74762734375001
149.0,0.3,26.49841833600001
149.0,0.35,27.122458252750054
149.0,0.4,27.617475584000026
149.0,0.45,27.933263079750105
149.0,0.5,28.043200000000105
149.0,0.55,27.9786095847503
149.0,0.6,27.825951744000122
149.0,0.65,27.68685096775058
149.0,0.7,27.600959456000417
149.0,0.75,27.431655468750396
149.0,0.8,26.714576896000544
150.0,0.0,0.0
150.0,0.05,12.293164623437502
150.0,0.1,18.996619900000002
150.0,0.15,22.519284360937498
150.0,0.2,24.393721600000003
150.0,0.25,25.50802246093751
150.0,0.3,26.30443110000001
150.0,0.35,26.944714923437555
150.0,0.4,27.442278400000028
150.0,0.45,27.761020748437602
150.0,0.5,27.88093750000011
150.0,0.55,27.83046593593778
150.0,0.6,27.68557440000012
150.0,0.65,27.535595485938074
150.0,0.7,27.41580310000046
150.0,0.75,27.206733398437905
150.0,0.8,26.50024960000053
